Niccolo_Morelli_Right_2.c3d  



Time(s):	Emg_4(μV):
0.134	15.1062
0.1345	16.21399
0.135	9.26514
0.1355	11.78284
0.136	6.54602
0.1365	3.8269
0.137	3.52478
0.1375	4.33044
0.138	-6.94885
0.1385	-5.0354
0.139	-0.90637
0.1395	-2.21558
0.14	-3.02124
0.1405	-4.83398
0.141	-9.76868
0.1415	-18.93311
0.142	-16.51611
0.1425	-19.94019
0.143	-21.95435
0.1435	-24.37134
0.144	-21.85364
0.1445	-23.06213
0.145	-17.01965
0.1455	-24.67346
0.146	-22.25647
0.1465	-24.06921
0.147	-21.14868
0.1475	-19.83948
0.148	-13.99841
0.1485	-14.80408
0.149	-7.85522
0.1495	-4.83398
0.15	7.25098
0.1505	13.89771
0.151	14.70337
0.1515	17.72461
0.152	20.64514
0.1525	16.61682
0.153	24.27063
0.1535	22.96143
0.154	20.74585
0.1545	21.14868
0.155	18.73169
0.1555	14.40125
0.156	16.01257
0.1565	15.81116
0.157	16.41541
0.1575	21.24939
0.158	12.99133
0.1585	14.50195
0.159	6.94885
0.1595	11.17859
0.16	8.8623
0.1605	5.74036
0.161	2.21558
0.1615	8.25806
0.162	8.25806
0.1625	3.12195
0.163	-1.10779
0.1635	-3.42407
0.164	-1.00708
0.1645	-7.25098
0.165	-9.76868
0.1655	-2.61841
0.166	-7.15027
0.1665	-6.54602
0.167	-7.04956
0.1675	-6.94885
0.168	-6.64673
0.1685	-16.01257
0.169	-21.95435
0.1695	-19.73877
0.17	-23.46497
0.1705	-32.32727
0.171	-28.19824
0.1715	-31.82373
0.172	-34.94568
0.1725	-35.95276
0.173	-27.99683
0.1735	-29.30603
0.174	-29.60815
0.1745	-26.18408
0.175	-27.6947
0.1755	-27.6947
0.176	-23.96851
0.1765	-21.95435
0.177	-23.26355
0.1775	-17.42249
0.178	-17.92603
0.1785	-7.65381
0.179	1.91345
0.1795	17.12036
0.18	25.47913
0.1805	42.39807
0.181	45.82214
0.1815	52.16675
0.182	49.64905
0.1825	45.72144
0.183	43.80798
0.1835	35.54993
0.184	32.7301
0.1845	22.05505
0.185	21.65222
0.1855	18.32886
0.186	20.74585
0.1865	25.27771
0.187	23.66638
0.1875	29.00391
0.188	25.57983
0.1885	27.79541
0.189	31.62231
0.1895	34.84497
0.19	34.03931
0.1905	29.40674
0.191	21.45081
0.1915	21.95435
0.192	19.53735
0.1925	18.73169
0.193	17.52319
0.1935	11.78284
0.194	7.15027
0.1945	5.94177
0.195	3.7262
0.1955	0.40283
0.196	-5.53894
0.1965	-9.76868
0.197	-17.22107
0.1975	-27.6947
0.198	-33.83789
0.1985	-35.34851
0.199	-38.36975
0.1995	-38.57117
0.2	-33.43506
0.2005	-26.78833
0.201	-30.81665
0.2015	-31.32019
0.202	-37.66479
0.2025	-32.12585
0.203	-27.09045
0.2035	-25.27771
0.204	-28.50037
0.2045	-24.37134
0.205	-23.8678
0.2055	-29.70886
0.206	-24.77417
0.2065	-15.50903
0.207	-1.2085
0.2075	8.56018
0.208	15.00549
0.2085	28.09753
0.209	36.05347
0.2095	41.29028
0.21	52.06604
0.2105	52.16675
0.211	44.51294
0.2115	44.61365
0.212	41.79382
0.2125	38.16833
0.213	33.03223
0.2135	33.73718
0.214	33.73718
0.2145	39.27612
0.215	40.78674
0.2155	42.19666
0.216	47.23206
0.2165	48.94409
0.217	47.13135
0.2175	43.00232
0.218	44.71436
0.2185	38.77258
0.219	37.96692
0.2195	35.34851
0.22	33.63647
0.2205	23.36426
0.221	10.27222
0.2215	1.81274
0.222	4.43115
0.2225	1.51062
0.223	-4.43115
0.2235	-2.41699
0.224	-2.61841
0.2245	-3.62549
0.225	-11.88354
0.2255	-17.72461
0.226	-16.61682
0.2265	-22.05505
0.227	-18.8324
0.2275	-17.01965
0.228	-15.40833
0.2285	-13.59558
0.229	-5.43823
0.2295	-12.48779
0.23	-4.83398
0.2305	-7.65381
0.231	-1.71204
0.2315	-4.53186
0.232	-1.61133
0.2325	3.32336
0.233	8.7616
0.2335	10.47363
0.234	9.56726
0.2345	7.65381
0.235	15.71045
0.2355	16.81824
0.236	18.53027
0.2365	14.19983
0.237	17.12036
0.2375	14.70337
0.238	18.12744
0.2385	13.99841
0.239	16.3147
0.2395	17.32178
0.24	12.18567
0.2405	9.06372
0.241	11.17859
0.2415	9.86938
0.242	3.62549
0.2425	4.12903
0.243	2.11487
0.2435	5.94177
0.244	2.41699
0.2445	3.52478
0.245	-3.02124
0.2455	-0.80566
0.246	-7.65381
0.2465	-11.38
0.247	-20.34302
0.2475	-23.96851
0.248	-30.51453
0.2485	-41.79382
0.249	-44.11011
0.2495	-44.91577
0.25	-34.74426
0.2505	-30.01099
0.251	-30.51453
0.2515	-25.68054
0.252	-29.80957
0.2525	-17.72461
0.253	-15.00549
0.2535	-11.2793
0.254	-4.02832
0.2545	-8.45947
0.255	2.5177
0.2555	3.7262
0.256	6.64673
0.2565	7.65381
0.257	0.70496
0.2575	6.84814
0.258	6.44531
0.2585	11.88354
0.259	18.53027
0.2595	18.73169
0.26	25.27771
0.2605	31.11877
0.261	34.14001
0.2615	38.87329
0.262	49.74976
0.2625	43.50586
0.263	41.59241
0.2635	45.11719
0.264	40.38391
0.2645	32.02515
0.265	31.4209
0.2655	35.2478
0.266	33.13293
0.2665	27.19116
0.267	12.5885
0.2675	7.95593
0.268	-2.31628
0.2685	-18.53027
0.269	-23.8678
0.2695	-30.61523
0.27	-28.09753
0.2705	-32.62939
0.271	-29.00391
0.2715	-30.01099
0.272	-29.80957
0.2725	-40.78674
0.273	-82.68127
0.2735	-131.92749
0.274	-168.98804
0.2745	-192.75513
0.275	-192.05017
0.2755	-176.33972
0.276	-147.83936
0.2765	-122.25952
0.277	-87.11243
0.2775	-50.05188
0.278	-14.50195
0.2785	0.10071
0.279	19.63806
0.2795	33.9386
0.28	40.48462
0.2805	53.77808
0.281	51.26038
0.2815	58.41064
0.282	52.8717
0.2825	45.41931
0.283	53.57666
0.2835	58.10852
0.284	62.64038
0.2845	56.29578
0.285	65.15808
0.2855	57.50427
0.286	55.08728
0.2865	50.05188
0.287	52.771
0.2875	48.74268
0.288	49.34692
0.2885	53.97949
0.289	60.12268
0.2895	73.81897
0.29	93.35632
0.2905	98.49243
0.291	98.79456
0.2915	101.51367
0.292	95.47119
0.2925	93.96057
0.293	84.99756
0.2935	56.79932
0.294	13.99841
0.2945	-27.79541
0.295	-70.69702
0.2955	-114.80713
0.296	-149.14856
0.2965	-154.18396
0.297	-151.46484
0.2975	-129.00696
0.298	-107.15332
0.2985	-66.26587
0.299	-32.42798
0.2995	2.5177
0.3	38.36975
0.3005	67.17224
0.301	72.81189
0.3015	88.22021
0.302	101.01013
0.3025	97.78748
0.303	89.42871
0.3035	79.05579
0.304	71.60339
0.3045	61.73401
0.305	62.9425
0.3055	60.12268
0.306	56.39648
0.3065	51.96533
0.307	49.95117
0.3075	44.11011
0.308	35.04639
0.3085	26.68762
0.309	7.95593
0.3095	2.31628
0.31	-9.86938
0.3105	0.70496
0.311	-1.91345
0.3115	1.40991
0.312	7.25098
0.3125	8.15735
0.313	15.60974
0.3135	17.42249
0.314	13.49487
0.3145	5.94177
0.315	8.25806
0.3155	5.13611
0.316	-2.31628
0.3165	-1.00708
0.317	-6.3446
0.3175	-17.32178
0.318	-22.45789
0.3185	-37.46338
0.319	-44.81506
0.3195	-38.77258
0.32	-24.47205
0.3205	-11.98425
0.321	-3.22266
0.3215	4.63257
0.322	12.08496
0.3225	22.6593
0.323	29.70886
0.3235	38.77258
0.324	39.57825
0.3245	27.39258
0.325	16.41541
0.3255	6.04248
0.326	-14.19983
0.3265	-32.52869
0.327	-53.67737
0.3275	-63.54675
0.328	-67.17224
0.3285	-67.8772
0.329	-61.83472
0.3295	-45.2179
0.33	-41.89453
0.3305	-31.21948
0.331	-28.80249
0.3315	-26.58691
0.332	-44.21082
0.3325	-57.8064
0.333	-75.22888
0.3335	-84.2926
0.334	-75.12817
0.3345	-61.6333
0.335	-50.05188
0.3355	-31.01807
0.336	-12.08496
0.3365	3.92761
0.337	16.21399
0.3375	19.43665
0.338	27.79541
0.3385	30.81665
0.339	24.16992
0.3395	18.42957
0.34	12.5885
0.3405	21.04797
0.341	31.52161
0.3415	40.98816
0.342	49.0448
0.3425	55.59082
0.343	59.71985
0.3435	63.24463
0.344	61.43188
0.3445	61.6333
0.345	58.81348
0.3455	56.09436
0.346	41.79382
0.3465	31.72302
0.347	25.88196
0.3475	20.44373
0.348	25.27771
0.3485	32.52869
0.349	41.08887
0.3495	41.59241
0.35	48.03772
0.3505	48.44055
0.351	44.21082
0.3515	35.75134
0.352	28.80249
0.3525	15.71045
0.353	5.94177
0.3535	-0.40283
0.354	-6.84814
0.3545	-10.47363
0.355	-11.17859
0.3555	-40.88745
0.356	-60.92834
0.3565	-74.32251
0.357	-76.03455
0.3575	-72.50977
0.358	-71.09985
0.3585	-62.9425
0.359	-49.0448
0.3595	-31.4209
0.36	-17.22107
0.3605	-9.66797
0.361	-8.66089
0.3615	-17.6239
0.362	-20.44373
0.3625	-21.14868
0.363	-15.91187
0.3635	-18.42957
0.364	-9.06372
0.3645	1.3092
0.365	10.37292
0.3655	20.84656
0.366	39.98108
0.3665	48.03772
0.367	48.54126
0.3675	46.62781
0.368	44.21082
0.3685	37.7655
0.369	30.41382
0.3695	22.15576
0.37	17.01965
0.3705	15.71045
0.371	16.91895
0.3715	4.63257
0.372	5.84106
0.3725	-0.40283
0.373	-20.84656
0.3735	-29.00391
0.374	-40.98816
0.3745	-51.76392
0.375	-66.16516
0.3755	-65.15808
0.376	-56.09436
0.3765	-44.31152
0.377	-31.32019
0.3775	-9.26514
0.378	8.05664
0.3785	23.46497
0.379	32.62939
0.3795	45.41931
0.38	53.27454
0.3805	57.8064
0.381	61.12976
0.3815	60.52551
0.382	51.66321
0.3825	48.64197
0.383	43.70728
0.3835	30.41382
0.384	21.85364
0.3845	13.59558
0.385	9.86938
0.3855	5.74036
0.386	5.13611
0.3865	-0.30212
0.387	-9.16443
0.3875	-7.65381
0.388	-14.50195
0.3885	-18.12744
0.389	-8.8623
0.3895	-9.97009
0.39	-8.15735
0.3905	-12.78992
0.391	-15.00549
0.3915	-12.5885
0.392	-16.91895
0.3925	-10.77576
0.393	-17.52319
0.3935	-17.42249
0.394	-14.30054
0.3945	-17.22107
0.395	-23.66638
0.3955	-17.72461
0.396	-23.8678
0.3965	-36.95984
0.397	-53.07312
0.3975	-64.75525
0.398	-66.56799
0.3985	-61.93542
0.399	-52.67029
0.3995	-33.03223
0.4	-15.20691
0.4005	0.70496
0.401	18.53027
0.4015	35.34851
0.402	51.15967
0.4025	63.84888
0.403	64.95667
0.4035	65.05737
0.404	66.16516
0.4045	68.98499
0.405	68.68286
0.4055	62.53967
0.406	61.83472
0.4065	54.78516
0.407	45.3186
0.4075	33.23364
0.408	21.04797
0.4085	6.04248
0.409	3.12195
0.4095	-6.84814
0.41	-15.81116
0.4105	-19.33594
0.411	-38.47046
0.4115	-42.90161
0.412	-38.06763
0.4125	-33.03223
0.413	-26.18408
0.4135	-24.16992
0.414	-18.53027
0.4145	-10.27222
0.415	-4.43115
0.4155	-4.12903
0.416	4.43115
0.4165	10.27222
0.417	7.5531
0.4175	9.97009
0.418	7.5531
0.4185	8.35876
0.419	7.95593
0.4195	5.63965
0.42	9.97009
0.4205	6.04248
0.421	2.71912
0.4215	2.5177
0.422	5.63965
0.4225	7.15027
0.423	6.94885
0.4235	11.2793
0.424	13.89771
0.4245	17.72461
0.425	16.21399
0.4255	13.39417
0.426	9.86938
0.4265	3.12195
0.427	-14.80408
0.4275	-51.26038
0.428	-93.85986
0.4285	-137.16431
0.429	-153.07617
0.4295	-156.09741
0.43	-139.48059
0.4305	-119.54041
0.431	-95.77332
0.4315	-63.14392
0.432	-20.54443
0.4325	18.53027
0.433	50.45471
0.4335	86.20605
0.434	108.46252
0.4345	122.25952
0.435	134.94873
0.4355	139.17847
0.436	139.37988
0.4365	130.31616
0.437	119.94324
0.4375	114.00146
0.438	103.72925
0.4385	90.43579
0.439	83.48694
0.4395	61.93542
0.44	21.04797
0.4405	-1.51062
0.441	-15.71045
0.4415	-36.65771
0.442	-45.92285
0.4425	-38.26904
0.443	-36.75842
0.4435	-39.27612
0.444	-36.35559
0.4445	-29.50745
0.445	-26.88904
0.4455	-17.12036
0.446	-6.3446
0.4465	2.41699
0.447	-3.8269
0.4475	4.12903
0.448	16.81824
0.4485	23.8678
0.449	21.75293
0.4495	18.32886
0.45	13.89771
0.4505	13.59558
0.451	16.61682
0.4515	17.82532
0.452	23.16284
0.4525	29.60815
0.453	33.03223
0.4535	34.64355
0.454	37.46338
0.4545	33.23364
0.455	25.47913
0.4555	15.40833
0.456	0
0.4565	-5.74036
0.457	-3.62549
0.4575	-0.80566
0.458	-0.60425
0.4585	-1.00708
0.459	-0.30212
0.4595	-0.90637
0.46	-2.11487
0.4605	-0.70496
0.461	-10.0708
0.4615	-3.02124
0.462	2.31628
0.4625	4.02832
0.463	2.41699
0.4635	2.41699
0.464	6.04248
0.4645	2.01416
0.465	-10.27222
0.4655	-17.42249
0.466	-20.1416
0.4665	-5.84106
0.467	2.01416
0.4675	6.44531
0.468	18.42957
0.4685	17.32178
0.469	10.77576
0.4695	10.27222
0.47	6.84814
0.4705	1.00708
0.471	0
0.4715	2.31628
0.472	-1.10779
0.4725	-9.56726
0.473	-9.97009
0.4735	-15.91187
0.474	-17.82532
0.4745	-29.50745
0.475	-25.78125
0.4755	-24.97559
0.476	-22.45789
0.4765	-19.83948
0.477	-20.24231
0.4775	-16.91895
0.478	-22.35718
0.4785	-20.24231
0.479	-16.41541
0.4795	-10.27222
0.48	-3.22266
0.4805	6.54602
0.481	15.50903
0.4815	29.20532
0.482	42.09595
0.4825	58.71277
0.483	59.61914
0.4835	62.13684
0.484	65.56091
0.4845	53.97949
0.485	38.26904
0.4855	38.26904
0.486	33.63647
0.4865	29.20532
0.487	34.34143
0.4875	16.71753
0.488	2.81982
0.4885	-17.52319
0.489	-29.60815
0.4895	-47.13135
0.49	-56.69861
0.4905	-58.00781
0.491	-55.2887
0.4915	-38.57117
0.492	-30.41382
0.4925	-31.11877
0.493	-29.40674
0.4935	-14.50195
0.494	-9.56726
0.4945	8.56018
0.495	24.27063
0.4955	34.54285
0.496	45.82214
0.4965	39.88037
0.497	25.47913
0.4975	17.82532
0.498	11.88354
0.4985	9.56726
0.499	11.17859
0.4995	15.71045
0.5	21.14868
0.5005	29.60815
0.501	35.85205
0.5015	39.17542
0.502	44.81506
0.5025	47.93701
0.503	47.93701
0.5035	42.19666
0.504	39.07471
0.5045	31.21948
0.505	18.22815
0.5055	-2.41699
0.506	-18.73169
0.5065	-2.21558
0.507	12.28638
0.5075	18.93311
0.508	13.29346
0.5085	6.74744
0.509	-5.13611
0.5095	-11.17859
0.51	-14.40125
0.5105	-12.28638
0.511	-10.57434
0.5115	-4.33044
0.512	-5.94177
0.5125	-3.22266
0.513	-1.51062
0.5135	0.10071
0.514	0.50354
0.5145	11.88354
0.515	11.98425
0.5155	16.51611
0.516	10.37292
0.5165	9.16443
0.517	8.45947
0.5175	-7.75452
0.518	-35.65063
0.5185	-52.26746
0.519	-65.15808
0.5195	-64.25171
0.52	-54.38232
0.5205	-41.08887
0.521	-32.22656
0.5215	-17.92603
0.522	-6.44531
0.5225	4.22974
0.523	15.60974
0.5235	35.75134
0.524	32.22656
0.5245	33.43506
0.525	35.65063
0.5255	33.53577
0.526	39.98108
0.5265	38.36975
0.527	34.24072
0.5275	29.30603
0.528	17.92603
0.5285	7.25098
0.529	-5.53894
0.5295	-19.43665
0.53	-15.30762
0.5305	-23.66638
0.531	-25.37842
0.5315	-34.14001
0.532	-37.16125
0.5325	-28.09753
0.533	-4.83398
0.5335	7.25098
0.534	20.24231
0.5345	38.974
0.535	49.24622
0.5355	56.90002
0.536	42.09595
0.5365	39.17542
0.537	36.55701
0.5375	30.51453
0.538	24.87488
0.5385	18.53027
0.539	11.98425
0.5395	8.96301
0.54	8.66089
0.5405	2.21558
0.541	8.66089
0.5415	10.97717
0.542	8.8623
0.5425	8.35876
0.543	8.45947
0.5435	8.25806
0.544	11.17859
0.5445	11.17859
0.545	21.55151
0.5455	15.71045
0.546	15.60974
0.5465	12.5885
0.547	23.06213
0.5475	20.24231
0.548	19.83948
0.5485	23.76709
0.549	17.22107
0.5495	14.09912
0.55	17.52319
0.5505	7.85522
0.551	-0.80566
0.5515	-1.3092
0.552	-3.7262
0.5525	-8.15735
0.553	-5.43823
0.5535	6.2439
0.554	8.25806
0.5545	14.30054
0.555	20.44373
0.5555	13.09204
0.556	12.5885
0.5565	21.45081
0.557	28.80249
0.5575	37.46338
0.558	35.65063
0.5585	22.6593
0.559	21.75293
0.5595	15.50903
0.56	11.98425
0.5605	14.30054
0.561	10.87646
0.5615	13.49487
0.562	5.74036
0.5625	4.12903
0.563	4.53186
0.5635	9.76868
0.564	11.68213
0.5645	5.43823
0.565	-6.2439
0.5655	-11.88354
0.566	-11.2793
0.5665	-21.3501
0.567	-10.47363
0.5675	-3.42407
0.568	1.81274
0.5685	4.53186
0.569	-0.60425
0.5695	-3.92761
0.57	6.3446
0.5705	11.07788
0.571	16.41541
0.5715	9.97009
0.572	-7.85522
0.5725	-9.26514
0.573	-17.01965
0.5735	-21.55151
0.574	-25.68054
0.5745	-22.76001
0.575	-3.8269
0.5755	-0.80566
0.576	-6.84814
0.5765	-2.81982
0.577	-2.5177
0.5775	5.53894
0.578	17.32178
0.5785	25.78125
0.579	32.93152
0.5795	53.87878
0.58	61.23047
0.5805	74.42322
0.581	55.99365
0.5815	32.22656
0.582	5.43823
0.5825	-18.53027
0.583	-12.08496
0.5835	-2.71912
0.584	2.31628
0.5845	-5.23682
0.585	1.2085
0.5855	2.61841
0.586	1.91345
0.5865	-2.71912
0.587	-16.51611
0.5875	-30.31311
0.588	-36.85913
0.5885	-36.35559
0.589	-45.92285
0.5895	-43.20374
0.59	-43.40515
0.5905	-40.88745
0.591	-25.47913
0.5915	-8.56018
0.592	-4.93469
0.5925	6.64673
0.593	15.30762
0.5935	5.33752
0.594	-7.95593
0.5945	-8.96301
0.595	-8.8623
0.5955	-6.94885
0.596	-11.07788
0.5965	-20.24231
0.597	-30.91736
0.5975	-38.26904
0.598	-37.16125
0.5985	-20.74585
0.599	-7.85522
0.5995	0.60425
0.6	9.76868
0.6005	18.63098
0.601	23.36426
0.6015	33.13293
0.602	39.37683
0.6025	52.56958
0.603	55.3894
0.6035	61.02905
0.604	61.73401
0.6045	57.30286
0.605	59.1156
0.6055	51.66321
0.606	43.60657
0.6065	39.98108
0.607	31.62231
0.6075	22.96143
0.608	22.76001
0.6085	7.85522
0.609	-0.80566
0.6095	0.60425
0.61	4.22974
0.6105	9.36584
0.611	12.08496
0.6115	6.2439
0.612	6.2439
0.6125	10.77576
0.613	13.39417
0.6135	23.16284
0.614	23.06213
0.6145	13.29346
0.615	7.5531
0.6155	-6.3446
0.616	-2.11487
0.6165	-8.45947
0.617	-36.75842
0.6175	-55.2887
0.618	-70.59631
0.6185	-64.65454
0.619	-47.03064
0.6195	-32.42798
0.62	-17.01965
0.6205	-12.99133
0.621	-10.37292
0.6215	2.81982
0.622	9.97009
0.6225	25.88196
0.623	15.40833
0.6235	11.17859
0.624	10.27222
0.6245	-10.57434
0.625	-16.71753
0.6255	-17.42249
0.626	-11.78284
0.6265	-5.74036
0.627	-15.60974
0.6275	-13.797
0.628	-5.63965
0.6285	7.65381
0.629	20.54443
0.6295	28.80249
0.63	33.13293
0.6305	32.22656
0.631	43.80798
0.6315	63.44604
0.632	70.19348
0.6325	69.89136
0.633	58.61206
0.6335	63.24463
0.634	57.50427
0.6345	65.3595
0.635	56.90002
0.6355	58.00781
0.636	49.64905
0.6365	42.49878
0.637	45.52002
0.6375	43.10303
0.638	42.59949
0.6385	28.9032
0.639	17.42249
0.6395	12.68921
0.64	12.68921
0.6405	5.63965
0.641	2.5177
0.6415	-3.52478
0.642	-2.81982
0.6425	-4.02832
0.643	0.20142
0.6435	-1.51062
0.644	-17.6239
0.6445	-36.4563
0.645	-42.90161
0.6455	-48.64197
0.646	-101.9165
0.6465	-148.24219
0.647	-169.29016
0.6475	-166.47034
0.648	-129.10767
0.6485	-79.76074
0.649	-31.72302
0.6495	7.25098
0.65	32.93152
0.6505	52.8717
0.651	57.10144
0.6515	61.02905
0.652	44.21082
0.6525	47.03064
0.653	45.92285
0.6535	45.2179
0.654	38.87329
0.6545	50.05188
0.655	45.52002
0.6555	39.37683
0.656	25.68054
0.6565	20.94727
0.657	19.03381
0.6575	10.77576
0.658	-0.40283
0.6585	4.73328
0.659	3.02124
0.6595	2.21558
0.66	18.32886
0.6605	20.64514
0.661	8.7616
0.6615	-11.17859
0.662	-17.01965
0.6625	-11.2793
0.663	-19.73877
0.6635	-12.48779
0.664	-2.81982
0.6645	0.30212
0.665	12.89062
0.6655	13.39417
0.666	15.00549
0.6665	6.74744
0.667	5.13611
0.6675	2.41699
0.668	5.23682
0.6685	-10.27222
0.669	-9.56726
0.6695	-10.77576
0.67	-9.66797
0.6705	-8.7616
0.671	-2.5177
0.6715	5.84106
0.672	9.16443
0.6725	4.33044
0.673	8.56018
0.6735	20.34302
0.674	16.91895
0.6745	3.22266
0.675	-10.17151
0.6755	-11.38
0.676	-12.28638
0.6765	1.51062
0.677	10.47363
0.6775	23.36426
0.678	32.62939
0.6785	40.58533
0.679	51.5625
0.6795	52.67029
0.68	58.51135
0.6805	49.34692
0.681	32.83081
0.6815	27.6947
0.682	21.24939
0.6825	-1.71204
0.683	-23.26355
0.6835	-27.19116
0.684	-31.21948
0.6845	-24.16992
0.685	-20.44373
0.6855	-14.90479
0.686	-18.8324
0.6865	-22.76001
0.687	-20.44373
0.6875	-18.42957
0.688	-15.91187
0.6885	-6.54602
0.689	-4.93469
0.6895	-4.12903
0.69	3.12195
0.6905	10.37292
0.691	9.06372
0.6915	11.78284
0.692	12.28638
0.6925	11.68213
0.693	14.70337
0.6935	18.12744
0.694	22.6593
0.6945	24.37134
0.695	24.37134
0.6955	-8.7616
0.696	-46.72852
0.6965	-61.02905
0.697	-52.06604
0.6975	-35.44922
0.698	-9.56726
0.6985	10.77576
0.699	32.32727
0.6995	44.91577
0.7	58.91418
0.7005	68.07861
